image_name,ball_id,center_x,center_y,diameter_px,ball_area_px,void_count,total_void_area_px,largest_void_area_px,void_ratio_percent,largest_void_ratio_percent,quality,is_estimated_pad,confidence
PCBA1_08.jpg,1,1105,650,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,2,1821,638,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,3,812,639,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,4,910,639,56,2463.01,1,243,243,9.866,9.866,PASS,False,1.0
PCBA1_08.jpg,5,2006,645,56,2463.01,2,47,28,1.9082,1.1368,PASS,False,1.0
PCBA1_08.jpg,6,2092,646,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,7,1017,650,52,2123.72,1,38,38,1.7893,1.7893,PASS,False,1.0
PCBA1_08.jpg,8,1195,642,56,2463.01,1,42,42,1.7052,1.7052,PASS,False,1.0
PCBA1_08.jpg,9,1284,650,50,1963.5,1,23,23,1.1714,1.1714,PASS,False,1.0
PCBA1_08.jpg,10,1372,650,50,1963.5,1,20,20,1.0186,1.0186,PASS,False,1.0
PCBA1_08.jpg,11,1453,642,58,2642.08,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,12,1551,650,52,2123.72,2,52,28,2.4485,1.3184,PASS,False,1.0
PCBA1_08.jpg,13,1640,650,52,2123.72,2,51,33,2.4015,1.5539,PASS,False,1.0
PCBA1_08.jpg,14,1730,649,50,1963.5,1,39,39,1.9863,1.9863,PASS,False,1.0
PCBA1_08.jpg,15,1908,645,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,16,742,650,44,1520.53,1,51,51,3.3541,3.3541,PASS,False,1.0
PCBA1_08.jpg,17,824,705,60,2827.43,4,102,45,3.6075,1.5915,PASS,False,1.0
PCBA1_08.jpg,18,913,706,60,2827.43,2,46,26,1.6269,0.9196,PASS,False,1.0
PCBA1_08.jpg,19,2111,703,60,2827.43,2,254,220,8.9834,7.7809,PASS,False,1.0
PCBA1_08.jpg,20,2007,707,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,21,747,710,52,2123.72,1,78,78,3.6728,3.6728,PASS,False,1.0
PCBA1_08.jpg,22,1008,704,56,2463.01,1,27,27,1.0962,1.0962,PASS,False,1.0
PCBA1_08.jpg,23,1187,705,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,24,1374,710,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,25,1464,710,52,2123.72,1,17,17,0.8005,0.8005,PASS,False,1.0
PCBA1_08.jpg,26,1555,710,50,1963.5,1,30,30,1.5279,1.5279,PASS,False,1.0
PCBA1_08.jpg,27,1733,710,52,2123.72,1,22,22,1.0359,1.0359,PASS,False,1.0
PCBA1_08.jpg,28,1822,710,52,2123.72,1,17,17,0.8005,0.8005,PASS,False,1.0
PCBA1_08.jpg,29,1919,705,54,2290.22,1,18,18,0.786,0.786,PASS,False,1.0
PCBA1_08.jpg,30,1270,711,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,31,1645,711,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,32,1096,709,60,2827.43,3,52,18,1.8391,0.6366,PASS,False,1.0
PCBA1_08.jpg,33,741,771,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,34,833,766,58,2642.08,1,16,16,0.6056,0.6056,PASS,False,1.0
PCBA1_08.jpg,35,912,771,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,36,1010,768,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,37,1100,770,52,2123.72,1,18,18,0.8476,0.8476,PASS,False,1.0
PCBA1_08.jpg,38,1195,771,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,39,1372,771,52,2123.72,1,20,20,0.9417,0.9417,PASS,False,1.0
PCBA1_08.jpg,40,1465,771,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,41,1555,771,52,2123.72,1,18,18,0.8476,0.8476,PASS,False,1.0
PCBA1_08.jpg,42,1646,771,52,2123.72,1,16,16,0.7534,0.7534,PASS,False,1.0
PCBA1_08.jpg,43,1734,771,52,2123.72,1,18,18,0.8476,0.8476,PASS,False,1.0
PCBA1_08.jpg,44,1834,766,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,45,1910,767,54,2290.22,1,16,16,0.6986,0.6986,PASS,False,1.0
PCBA1_08.jpg,46,2030,774,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,47,1285,772,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,48,2115,767,60,2827.43,1,259,259,9.1603,9.1603,PASS,False,1.0
PCBA1_08.jpg,49,927,829,54,2290.22,2,46,27,2.0085,1.1789,PASS,False,1.0
PCBA1_08.jpg,50,734,829,60,2827.43,2,34,18,1.2025,0.6366,PASS,False,1.0
PCBA1_08.jpg,51,829,828,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,52,1285,832,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,53,1467,833,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,54,1558,833,52,2123.72,3,72,32,3.3903,1.5068,PASS,False,1.0
PCBA1_08.jpg,55,1013,829,56,2463.01,1,19,19,0.7714,0.7714,PASS,False,1.0
PCBA1_08.jpg,56,1100,831,54,2290.22,2,66,49,2.8818,2.1395,PASS,False,1.0
PCBA1_08.jpg,57,1190,829,54,2290.22,1,26,26,1.1353,1.1353,PASS,False,1.0
PCBA1_08.jpg,58,1376,833,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,59,1649,833,54,2290.22,1,16,16,0.6986,0.6986,PASS,False,1.0
PCBA1_08.jpg,60,1736,835,54,2290.22,1,48,48,2.0959,2.0959,PASS,False,1.0
PCBA1_08.jpg,61,1830,833,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,62,1927,827,58,2642.08,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,63,2020,839,56,2463.01,2,91,74,3.6947,3.0045,PASS,False,1.0
PCBA1_08.jpg,64,2124,847,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,65,1650,893,58,2642.08,1,21,21,0.7948,0.7948,PASS,False,1.0
PCBA1_08.jpg,66,737,895,50,1963.5,1,36,36,1.8335,1.8335,PASS,False,1.0
PCBA1_08.jpg,67,822,900,56,2463.01,2,57,36,2.3142,1.4616,PASS,False,1.0
PCBA1_08.jpg,68,918,894,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,69,1011,895,52,2123.72,2,80,64,3.767,3.0136,PASS,False,1.0
PCBA1_08.jpg,70,1102,895,54,2290.22,2,55,39,2.4015,1.7029,PASS,False,1.0
PCBA1_08.jpg,71,1192,894,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,72,1280,897,58,2642.08,1,22,22,0.8327,0.8327,PASS,False,1.0
PCBA1_08.jpg,73,1376,895,52,2123.72,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,74,1469,895,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,75,1743,895,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,76,1834,889,58,2642.08,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,77,1565,893,58,2642.08,1,44,44,1.6654,1.6654,PASS,False,1.0
PCBA1_08.jpg,78,1921,895,54,2290.22,1,30,30,1.3099,1.3099,PASS,False,1.0
PCBA1_08.jpg,79,2026,902,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,80,2117,891,60,2827.43,3,57,21,2.016,0.7427,PASS,False,1.0
PCBA1_08.jpg,81,733,958,54,2290.22,1,28,28,1.2226,1.2226,PASS,False,1.0
PCBA1_08.jpg,82,813,958,60,2827.43,2,37,20,1.3086,0.7074,PASS,False,1.0
PCBA1_08.jpg,83,922,960,54,2290.22,4,82,22,3.5804,0.9606,PASS,False,1.0
PCBA1_08.jpg,84,1201,963,60,2827.43,2,47,25,1.6623,0.8842,PASS,False,1.0
PCBA1_08.jpg,85,1838,958,54,2290.22,3,94,39,4.1044,1.7029,PASS,False,1.0
PCBA1_08.jpg,86,1931,958,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,87,1010,959,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,88,1109,963,58,2642.08,2,45,25,1.7032,0.9462,PASS,False,1.0
PCBA1_08.jpg,89,1286,960,60,2827.43,1,27,27,0.9549,0.9549,PASS,False,1.0
PCBA1_08.jpg,90,1379,959,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,91,1473,959,58,2642.08,1,19,19,0.7191,0.7191,PASS,False,1.0
PCBA1_08.jpg,92,1565,957,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,93,1654,959,54,2290.22,2,46,28,2.0085,1.2226,PASS,False,1.0
PCBA1_08.jpg,94,1747,958,56,2463.01,1,18,18,0.7308,0.7308,PASS,False,1.0
PCBA1_08.jpg,95,2120,954,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,96,2033,966,58,2642.08,2,58,31,2.1952,1.1733,PASS,False,1.0
PCBA1_08.jpg,97,717,1016,60,2827.43,1,35,35,1.2379,1.2379,PASS,False,1.0
PCBA1_08.jpg,98,821,1023,52,2123.72,1,19,19,0.8947,0.8947,PASS,False,1.0
PCBA1_08.jpg,99,915,1023,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,100,1098,1023,58,2642.08,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,101,1747,1024,56,2463.01,1,27,27,1.0962,1.0962,PASS,False,1.0
PCBA1_08.jpg,102,1843,1023,54,2290.22,1,18,18,0.786,0.786,PASS,False,1.0
PCBA1_08.jpg,103,1936,1023,54,2290.22,3,81,41,3.5368,1.7902,PASS,False,1.0
PCBA1_08.jpg,104,1014,1028,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,105,1193,1024,54,2290.22,1,17,17,0.7423,0.7423,PASS,False,1.0
PCBA1_08.jpg,106,1658,1024,54,2290.22,2,41,24,1.7902,1.0479,PASS,False,1.0
PCBA1_08.jpg,107,2037,1029,58,2642.08,2,79,56,2.9901,2.1195,PASS,False,1.0
PCBA1_08.jpg,108,1288,1026,56,2463.01,2,51,32,2.0706,1.2992,PASS,False,1.0
PCBA1_08.jpg,109,1380,1027,60,2827.43,1,22,22,0.7781,0.7781,PASS,False,1.0
PCBA1_08.jpg,110,1473,1027,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,111,1566,1027,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,112,2128,1016,60,2827.43,2,40,21,1.4147,0.7427,PASS,False,1.0
PCBA1_08.jpg,113,721,1086,56,2463.01,1,34,34,1.3804,1.3804,PASS,False,1.0
PCBA1_08.jpg,114,811,1081,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,115,917,1088,54,2290.22,3,67,32,2.9255,1.3972,PASS,False,1.0
PCBA1_08.jpg,116,1006,1088,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,117,1086,1092,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,118,1758,1089,58,2642.08,2,50,33,1.8924,1.249,PASS,False,1.0
PCBA1_08.jpg,119,1847,1088,54,2290.22,1,22,22,0.9606,0.9606,PASS,False,1.0
PCBA1_08.jpg,120,2041,1094,56,2463.01,1,20,20,0.812,0.812,PASS,False,1.0
PCBA1_08.jpg,121,1947,1094,56,2463.01,3,62,24,2.5172,0.9744,PASS,False,1.0
PCBA1_08.jpg,122,1658,1090,60,2827.43,1,69,69,2.4404,2.4404,PASS,False,1.0
PCBA1_08.jpg,123,1196,1091,60,2827.43,2,71,47,2.5111,1.6623,PASS,False,1.0
PCBA1_08.jpg,124,2129,1091,56,2463.01,1,55,55,2.233,2.233,PASS,False,1.0
PCBA1_08.jpg,125,1288,1092,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,126,1381,1092,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,127,1475,1092,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,128,1568,1092,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,129,2134,1153,56,2463.01,1,26,26,1.0556,1.0556,PASS,False,1.0
PCBA1_08.jpg,130,724,1154,54,2290.22,2,58,34,2.5325,1.4846,PASS,False,1.0
PCBA1_08.jpg,131,816,1154,54,2290.22,1,23,23,1.0043,1.0043,PASS,False,1.0
PCBA1_08.jpg,132,914,1154,54,2290.22,2,43,22,1.8775,0.9606,PASS,False,1.0
PCBA1_08.jpg,133,1005,1154,54,2290.22,1,20,20,0.8733,0.8733,PASS,False,1.0
PCBA1_08.jpg,134,1100,1155,54,2290.22,2,34,18,1.4846,0.786,PASS,False,1.0
PCBA1_08.jpg,135,1755,1156,60,2827.43,1,18,18,0.6366,0.6366,PASS,False,1.0
PCBA1_08.jpg,136,1851,1154,54,2290.22,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,137,1943,1154,54,2290.22,4,74,21,3.2311,0.9169,PASS,False,1.0
PCBA1_08.jpg,138,2040,1154,54,2290.22,1,55,55,2.4015,2.4015,PASS,False,1.0
PCBA1_08.jpg,139,1663,1156,54,2290.22,2,36,18,1.5719,0.786,PASS,False,1.0
PCBA1_08.jpg,140,1383,1158,56,2463.01,1,19,19,0.7714,0.7714,PASS,False,1.0
PCBA1_08.jpg,141,1476,1158,56,2463.01,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,142,1289,1157,58,2642.08,1,16,16,0.6056,0.6056,PASS,False,1.0
PCBA1_08.jpg,143,1571,1158,60,2827.43,0,0,0,0.0,0.0,PASS,False,1.0
PCBA1_08.jpg,144,1196,1160,60,2827.43,1,26,26,0.9196,0.9196,PASS,False,1.0
PCBA1_08.jpg,145,718,1221,54,2290.22,2,43,24,1.8775,1.0479,PASS,False,1.0
PCBA1_08.jpg,146,813,1221,54,2290.22,1,33,33,1.4409,1.4409,PASS,False,1.0
PCBA1_08.jpg,147,910,1221,54,2290.22,2,48,30,2.0959,1.3099,PASS,False,1.0
PCBA1_08.jpg,148,1003,1221,56,2463.01,2,42,23,1.7052,0.9338,PASS,False,1.0
PCBA1_08.jpg,149,1100,1219,58,2642.08,1,26,26,0.9841,0.9841,PASS,False,1.0
